Date,HomeTeam,AwayTeam,home_points_avg,away_points_avg,home_goals_avg,away_goals_avg,home_conceded_avg,away_conceded_avg,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_games_history,away_games_history,home_home_points_avg,away_away_points_avg,home_home_goals_avg,away_away_goals_avg,home_home_conceded_avg,away_away_conceded_avg,home_home_wins,away_away_wins,home_home_games,away_away_games,FTR
2010-12-05,Nurnberg,Dortmund,1.2,3.0,1.4,2.8,2.4,0.4,2,5,0,0,3,0,5,5,2.4,3.0,2.0,2.6,1.4,0.6,4,5,5,5,A
2010-12-10,Hannover,Stuttgart,2.4,1.0,1.8,2.4,1.4,1.8,4,1,0,2,1,2,5,5,1.8,0.4,1.6,1.6,1.6,2.6,3,0,5,5,H
2010-12-11,Bayern Munich,St Pauli,1.6,0.8,2.2,0.4,1.4,1.6,2,1,2,1,1,3,5,5,2.4,1.2,3.0,0.6,1.0,1.8,4,2,5,5,H
2010-12-11,Dortmund,Werder Bremen,3.0,1.0,2.8,0.6,0.4,2.0,5,1,0,2,0,2,5,5,2.6,1.0,2.8,1.2,0.4,2.6,4,1,5,5,H
2010-12-11,FC Koln,Ein Frankfurt,0.8,1.4,1.0,1.2,2.2,2.0,1,2,1,1,3,2,5,5,1.0,2.0,1.2,1.8,2.0,1.2,1,3,5,5,H
2010-12-11,Hamburg,Leverkusen,1.2,2.2,1.6,2.0,1.8,1.2,2,3,0,2,3,0,5,5,2.0,2.6,1.8,2.2,1.4,1.0,3,4,5,5,A
2010-12-11,Hoffenheim,Nurnberg,1.0,0.6,1.6,0.8,1.2,2.4,1,1,2,0,2,4,5,5,1.4,0.6,2.0,1.0,1.4,2.6,2,1,5,5,D
2010-12-11,Kaiserslautern,Wolfsburg,1.4,0.8,2.4,1.0,1.6,1.4,2,0,1,4,2,1,5,5,1.4,0.6,2.2,1.0,1.4,1.6,2,0,5,5,D
2010-12-12,Freiburg,M'gladbach,1.8,0.8,0.8,2.2,1.0,2.4,3,1,0,1,2,3,5,5,2.4,0.8,1.6,1.8,1.0,2.4,4,1,5,5,H
2010-12-12,Mainz,Schalke 04,1.2,2.0,1.4,2.2,1.2,1.4,2,3,0,1,3,1,5,5,1.2,1.0,1.4,1.0,1.2,2.0,2,1,5,5,A
2010-12-17,M'gladbach,Hamburg,0.6,0.6,1.6,1.6,2.4,2.4,1,1,0,0,4,4,5,5,0.4,0.6,1.6,1.0,2.6,1.8,0,1,5,5,A
2010-12-18,Werder Bremen,Kaiserslautern,1.0,1.6,0.6,2.2,1.2,1.0,1,2,2,2,2,1,5,5,2.0,0.6,2.0,1.2,1.2,1.8,3,1,5,5,A
2010-12-18,St Pauli,Mainz,0.8,1.2,0.4,1.4,1.6,1.2,1,2,1,0,3,3,5,5,1.4,1.8,1.2,1.4,1.4,1.2,2,3,5,5,A
2010-12-18,Wolfsburg,Hoffenheim,1.0,1.2,0.8,1.6,0.8,1.0,0,1,5,3,0,1,5,5,1.6,1.0,1.6,1.8,1.2,1.6,2,1,5,5,D
2010-12-18,Nurnberg,Hannover,0.2,3.0,0.4,2.2,2.4,0.8,0,5,1,0,4,0,5,5,1.8,1.8,1.6,0.8,1.6,1.6,3,3,5,5,H
2010-12-18,Ein Frankfurt,Dortmund,0.8,3.0,0.6,2.4,2.0,0.4,1,5,1,0,3,0,5,5,2.0,3.0,1.4,2.4,1.2,0.4,3,5,5,5,H
2010-12-18,Schalke 04,FC Koln,2.0,1.4,1.8,1.0,1.4,1.6,3,2,1,1,1,2,5,5,2.0,0.6,2.2,1.4,0.6,2.2,3,1,5,5,H
2010-12-19,Leverkusen,Freiburg,2.2,1.8,2.2,1.2,1.4,1.0,3,3,2,0,0,2,5,5,1.6,0.6,1.8,1.0,1.4,2.2,2,1,5,5,D
2010-12-19,Stuttgart,Bayern Munich,0.4,2.0,1.4,2.2,2.2,0.8,0,3,2,1,3,1,5,5,1.4,0.6,2.0,0.8,0.8,1.6,2,0,5,5,A
2011-01-14,Leverkusen,Dortmund,1.8,2.4,2.4,2.0,1.8,0.6,2,4,3,0,0,1,5,5,1.6,2.4,1.8,2.0,1.4,0.4,2,4,5,5,A
2011-01-15,Wolfsburg,Bayern Munich,1.0,2.0,0.8,2.6,0.8,1.4,0,3,5,1,0,1,5,5,1.2,1.2,1.6,1.8,1.4,1.8,1,1,5,5,D
2011-01-15,Werder Bremen,Hoffenheim,0.8,1.4,0.8,2.0,1.6,1.2,1,1,1,4,3,0,5,5,1.4,1.2,1.6,1.8,1.2,1.2,2,1,5,5,H
2011-01-15,Stuttgart,Mainz,0.2,1.8,1.4,2.2,2.6,1.4,0,3,1,0,4,2,5,5,1.4,1.8,2.4,1.8,1.4,1.4,2,3,5,5,H
2011-01-15,St Pauli,Freiburg,0.8,1.4,0.8,1.4,2.2,1.4,1,2,1,1,3,2,5,5,0.8,0.8,1.0,1.2,1.8,2.2,1,1,5,5,D
2011-01-15,Schalke 04,Hamburg,2.4,1.2,2.0,2.0,1.0,2.2,4,2,0,0,1,3,5,5,2.4,0.6,2.4,1.2,0.2,2.0,4,1,5,5,A
2011-01-15,Nurnberg,M'gladbach,0.8,0.0,1.0,1.0,2.0,2.8,1,0,1,0,3,5,5,5,1.8,0.6,1.8,1.4,1.6,2.6,3,1,5,5,A
2011-01-16,Ein Frankfurt,Hannover,1.2,2.4,0.8,2.2,2.0,1.4,2,4,0,0,3,1,5,5,2.0,1.2,1.2,0.8,1.2,2.2,3,2,5,5,A
2011-01-16,Kaiserslautern,FC Koln,2.0,1.4,2.0,1.0,0.6,1.4,3,2,1,1,1,2,5,5,1.6,0.6,2.2,1.0,1.2,2.2,2,1,5,5,D
2011-01-21,Hamburg,Ein Frankfurt,1.8,1.2,1.8,0.8,1.6,1.8,3,2,0,0,2,3,5,5,2.0,1.4,2.0,1.4,1.6,1.2,3,2,5,5,H
2011-01-22,Mainz,Wolfsburg,1.2,1.0,1.6,0.8,1.2,0.8,2,0,0,5,3,0,5,5,0.6,0.6,0.6,0.8,1.0,1.4,1,0,5,5,A
2011-01-22,Hannover,Schalke 04,2.4,1.8,2.2,1.2,1.0,1.2,4,3,0,0,1,2,5,5,2.4,1.0,2.0,0.8,1.6,1.8,4,1,5,5,A
2011-01-22,Freiburg,Nurnberg,1.6,0.8,1.6,0.8,1.4,1.6,2,1,2,1,1,3,5,5,2.4,0.8,1.6,1.2,0.6,2.4,4,1,5,5,D
2011-01-22,FC Koln,Werder Bremen,1.0,1.4,1.0,1.2,1.6,1.0,1,2,2,1,2,2,5,5,1.4,0.8,1.2,0.8,1.8,2.6,2,1,5,5,H
2011-01-22,Dortmund,Stuttgart,2.4,0.8,2.2,1.6,0.6,2.4,4,1,0,1,1,3,5,5,2.6,0.4,2.2,1.6,0.4,2.6,4,0,5,5,D
2011-01-22,Bayern Munich,Kaiserslautern,2.0,1.6,2.6,1.6,1.4,0.6,3,2,1,2,1,1,5,5,3.0,1.2,3.4,1.4,0.6,1.6,5,2,5,5,H
2011-01-23,Hoffenheim,St Pauli,0.8,0.8,1.4,1.0,1.6,2.4,0,1,4,1,1,3,5,5,1.6,0.6,2.0,0.2,1.2,2.2,2,1,5,5,D
2011-01-23,M'gladbach,Leverkusen,0.6,1.6,0.8,2.4,2.2,2.2,1,2,0,2,4,1,5,5,0.2,2.6,1.6,2.2,2.8,1.2,0,4,5,5,A
2011-01-28,Leverkusen,Hannover,2.0,1.8,2.6,1.6,2.0,1.2,3,3,1,0,1,2,5,5,1.6,1.8,2.0,1.4,1.8,1.6,2,3,5,5,H
2011-01-29,Kaiserslautern,Mainz,1.0,0.6,0.8,1.0,1.6,1.4,1,1,2,0,2,4,5,5,1.8,1.2,2.4,1.6,0.8,1.6,2,2,5,5,A
2011-01-29,Nurnberg,Hamburg,1.0,1.8,1.0,1.2,1.2,1.2,1,3,2,0,2,2,5,5,1.2,1.2,1.4,1.0,1.6,1.4,2,2,5,5,H
2011-01-29,Schalke 04,Hoffenheim,2.4,0.8,1.4,1.4,0.2,1.6,4,0,0,4,1,1,5,5,2.4,1.0,2.4,1.8,0.2,1.4,4,1,5,5,A
2011-01-29,St Pauli,FC Koln,1.0,1.4,1.4,1.4,2.2,1.4,1,2,2,1,2,2,5,5,1.0,0.8,1.2,1.0,1.6,2.0,1,1,5,5,H
2011-01-29,Werder Bremen,Bayern Munich,0.8,2.0,0.6,2.8,1.6,1.4,1,3,1,1,3,1,5,5,1.4,1.2,1.6,2.0,1.2,2.0,2,1,5,5,A
2011-01-29,Wolfsburg,Dortmund,1.4,2.0,0.8,1.6,0.6,0.6,1,3,4,1,0,1,5,5,1.4,2.4,1.4,2.2,1.0,0.6,1,4,5,5,A
2011-01-30,Ein Frankfurt,M'gladbach,1.2,0.6,0.6,0.8,1.2,2.0,2,1,0,0,3,4,5,5,1.8,1.2,1.2,1.2,1.8,2.0,3,2,5,5,A
2011-01-30,Stuttgart,Freiburg,1.0,1.8,1.4,1.8,1.8,1.0,1,2,2,3,2,0,5,5,1.4,1.0,2.2,1.4,1.4,2.2,2,1,5,5,A
2011-02-04,Dortmund,Schalke 04,2.0,1.8,1.8,1.0,0.6,0.4,3,3,1,0,1,2,5,5,2.2,1.6,2.0,0.8,0.6,1.4,3,2,5,5,D
2011-02-05,Nurnberg,Leverkusen,1.6,2.0,1.4,2.4,0.8,1.6,2,3,2,1,1,1,5,5,1.2,2.6,1.2,2.2,1.4,1.0,2,4,5,5,H
2011-02-05,Mainz,Werder Bremen,1.2,0.6,1.0,0.8,1.0,2.2,2,1,0,0,3,4,5,5,0.6,0.2,0.6,0.0,1.0,3.0,1,0,5,5,D
2011-02-05,M'gladbach,Stuttgart,1.2,0.8,0.8,1.2,1.6,1.8,2,1,0,1,3,3,5,5,0.2,0.4,1.6,1.4,2.6,2.4,0,0,5,5,A
2011-02-05,Hannover,Wolfsburg,1.2,1.2,1.2,0.8,1.4,1.2,2,1,0,3,3,1,5,5,1.8,1.2,1.6,0.8,1.6,1.0,3,1,5,5,H
2011-02-05,FC Koln,Bayern Munich,1.4,2.6,1.0,3.4,1.4,1.2,2,4,1,1,2,0,5,5,2.0,1.6,1.6,2.0,1.4,1.6,3,2,5,5,H
2011-02-05,Hoffenheim,Kaiserslautern,1.2,1.0,1.4,0.8,1.4,1.6,1,1,3,2,1,2,5,5,1.2,1.2,1.8,1.4,1.2,2.2,1,2,5,5,H
2011-02-06,Freiburg,Ein Frankfurt,1.8,0.6,1.8,0.2,1.0,1.2,2,1,3,0,0,4,5,5,2.0,0.8,1.4,0.8,0.6,1.4,3,1,5,5,D
2011-02-12,Wolfsburg,Hamburg,1.0,1.8,0.8,1.2,1.4,1.4,1,3,2,0,2,2,5,5,0.8,1.2,1.0,1.0,1.6,1.4,0,2,5,5,A
2011-02-12,Stuttgart,Nurnberg,1.4,2.0,1.6,1.4,1.8,0.6,2,3,1,1,2,1,5,5,0.8,1.0,1.0,1.0,1.6,2.0,1,1,5,5,A
2011-02-12,Schalke 04,Freiburg,1.4,1.4,0.8,1.2,0.4,1.0,2,1,1,4,2,0,5,5,1.8,1.6,1.8,1.2,0.4,1.4,3,2,5,5,H
2011-02-12,St Pauli,M'gladbach,1.0,1.2,1.8,1.2,2.2,1.6,1,2,2,0,2,3,5,5,1.6,1.8,1.8,1.4,1.4,1.4,2,3,5,5,H
2011-02-12,Ein Frankfurt,Leverkusen,0.8,1.4,0.2,1.6,1.0,1.4,1,2,1,1,3,2,5,5,1.2,2.0,0.6,2.0,1.8,1.2,2,3,5,5,A
2011-02-12,Bayern Munich,Hoffenheim,2.0,1.6,3.2,1.8,1.8,1.6,3,2,1,2,1,1,5,5,3.0,1.6,3.8,1.8,0.8,1.0,5,2,5,5,H
2011-02-12,Kaiserslautern,Dortmund,0.8,1.6,1.2,1.4,2.2,0.6,1,2,1,2,3,1,5,5,1.2,2.4,1.8,2.0,1.0,0.6,1,4,5,5,D
2011-02-13,FC Koln,Mainz,1.4,1.4,1.4,1.2,1.8,1.0,2,2,1,1,2,2,5,5,2.0,1.8,1.6,1.8,1.4,1.4,3,3,5,5,H
2011-02-13,Werder Bremen,Hannover,0.8,1.2,1.0,1.0,2.0,1.2,1,2,1,0,3,3,5,5,1.4,1.8,1.4,1.4,1.2,1.2,2,3,5,5,D
2011-02-16,Hamburg,St Pauli,2.4,1.6,1.0,2.4,0.6,1.8,4,2,0,2,1,1,5,5,2.0,0.2,1.8,0.4,1.4,2.6,3,0,5,5,A
2011-02-18,Nurnberg,Ein Frankfurt,2.0,0.2,1.6,0.0,0.6,1.6,3,0,1,1,1,4,5,5,1.8,0.4,1.2,0.2,0.8,1.2,3,0,5,5,H
2011-02-19,Mainz,Bayern Munich,0.8,2.0,0.8,3.0,1.4,1.2,1,3,1,1,3,1,5,5,0.8,1.4,0.8,2.2,0.8,2.0,1,2,5,5,A
2011-02-19,Hannover,Kaiserslautern,1.4,0.4,1.0,1.0,0.8,2.2,2,0,1,2,2,3,5,5,2.4,1.2,1.8,1.6,0.8,2.2,4,2,5,5,H
2011-02-19,Hoffenheim,FC Koln,1.4,2.0,1.4,2.2,2.0,1.6,2,3,1,1,2,1,5,5,1.2,0.8,1.6,0.8,1.6,2.0,1,1,5,5,D
2011-02-19,Freiburg,Wolfsburg,1.2,0.8,0.8,0.4,0.8,1.2,1,1,3,1,1,3,5,5,1.6,1.2,1.2,0.6,0.6,0.6,2,1,5,5,H
2011-02-19,Dortmund,St Pauli,1.8,2.2,1.6,2.2,0.6,1.0,2,3,3,2,0,0,5,5,2.2,0.8,1.8,0.6,0.4,2.2,3,1,5,5,H
2011-02-19,Hamburg,Werder Bremen,1.8,1.0,0.6,1.0,0.6,1.8,3,1,0,2,2,2,5,5,1.8,0.4,1.8,0.2,1.6,2.0,3,0,5,5,H
2011-02-20,Leverkusen,Stuttgart,1.8,1.4,1.8,1.2,1.0,1.6,3,2,0,1,2,2,5,5,1.6,1.0,1.8,2.0,1.6,2.4,2,1,5,5,H
2011-02-20,M'gladbach,Schalke 04,1.2,1.4,1.2,0.4,1.8,0.4,2,2,0,1,3,2,5,5,0.0,1.6,1.4,0.8,2.6,1.4,0,2,5,5,H
2011-02-25,Wolfsburg,M'gladbach,0.6,1.2,0.4,1.4,1.4,2.0,1,2,0,0,4,3,5,5,0.6,1.2,0.6,0.8,1.4,2.0,0,2,5,5,H
2011-02-26,St Pauli,Hannover,2.0,1.4,1.8,1.0,1.0,0.8,3,2,1,1,1,2,5,5,2.0,1.4,2.2,1.4,1.4,1.4,3,2,5,5,A
2011-02-26,Kaiserslautern,Hamburg,0.2,1.8,0.8,1.2,2.6,0.6,0,3,1,0,4,2,5,5,1.2,1.8,1.4,0.8,0.6,0.8,1,3,5,5,D
2011-02-26,Schalke 04,Nurnberg,1.4,2.6,0.6,2.2,0.6,0.4,2,4,1,1,2,0,5,5,1.8,1.0,1.2,1.2,0.4,1.8,3,1,5,5,D
2011-02-26,FC Koln,Freiburg,2.0,1.6,2.2,0.8,1.6,0.6,3,2,1,2,1,1,5,5,2.6,1.0,2.4,1.0,1.0,1.6,4,1,5,5,H
2011-02-26,Bayern Munich,Dortmund,2.4,1.8,3.4,1.4,1.2,0.4,4,2,0,3,1,0,5,5,3.0,2.0,3.8,1.8,0.4,0.6,5,3,5,5,A
2011-02-26,Hoffenheim,Mainz,1.6,0.8,1.4,1.0,1.8,1.8,2,1,2,1,1,3,5,5,1.4,1.2,1.8,1.6,1.6,1.8,1,2,5,5,A
2011-02-27,Ein Frankfurt,Stuttgart,0.2,0.8,0.0,1.4,1.6,2.4,0,1,1,1,4,3,5,5,1.2,0.8,0.6,1.8,1.6,2.6,2,1,5,5,A
2011-02-27,Werder Bremen,Leverkusen,0.4,2.4,0.6,2.4,2.4,0.8,0,4,2,0,3,1,5,5,1.4,2.0,1.6,2.4,1.4,1.2,2,3,5,5,D
2011-03-04,Dortmund,FC Koln,2.2,2.0,1.8,1.8,0.4,1.6,3,3,2,1,0,1,5,5,2.2,0.4,1.8,0.8,0.4,2.2,3,0,5,5,H
2011-03-05,Nurnberg,St Pauli,2.6,1.8,2.2,1.4,0.4,0.8,4,3,1,0,0,2,5,5,2.4,0.8,1.8,0.6,0.4,2.0,4,1,5,5,H
2011-03-05,Ein Frankfurt,Kaiserslautern,0.2,0.4,0.0,0.8,1.8,1.8,0,0,1,2,4,3,5,5,0.6,0.6,0.2,1.0,1.8,2.6,1,1,5,5,D
2011-03-05,Hannover,Bayern Munich,2.0,1.8,1.2,2.6,0.6,1.6,3,3,1,0,1,2,5,5,2.4,2.0,1.8,2.8,0.4,1.8,4,3,5,5,H
2011-03-05,Leverkusen,Wolfsburg,2.0,0.6,2.2,0.6,1.0,1.6,3,1,1,0,1,4,5,5,2.0,1.0,2.4,0.6,1.8,0.8,3,1,5,5,H
2011-03-05,M'gladbach,Hoffenheim,1.2,1.4,1.4,1.2,1.8,1.8,2,2,0,1,3,2,5,5,0.6,1.0,1.4,1.0,2.2,1.8,1,1,5,5,H
2011-03-05,Stuttgart,Schalke 04,1.2,1.0,1.6,0.6,2.2,0.8,2,1,0,2,3,2,5,5,0.8,1.4,1.2,0.6,2.2,1.4,1,2,5,5,H
2011-03-06,Hamburg,Mainz,1.4,1.4,1.2,1.4,0.8,1.8,2,2,1,1,2,2,5,5,1.8,1.8,2.2,1.8,1.4,1.6,3,3,5,5,A
2011-03-06,Freiburg,Werder Bremen,1.4,0.6,0.6,1.0,0.6,2.2,2,0,1,3,2,2,5,5,2.2,0.4,1.4,0.2,0.4,2.0,3,0,5,5,A
2011-03-11,FC Koln,Hannover,2.0,2.6,1.8,1.8,1.2,0.4,3,4,1,1,1,0,5,5,3.0,1.4,2.4,1.2,0.8,1.2,5,2,5,5,H
2011-03-12,Bayern Munich,Hamburg,1.2,1.4,2.2,1.6,2.0,1.2,2,2,0,1,3,2,5,5,2.4,2.0,3.4,1.0,1.0,0.8,4,3,5,5,H
2011-03-12,Hoffenheim,Dortmund,0.8,2.2,1.0,1.4,2.2,0.4,1,3,1,2,3,0,5,5,1.2,2.0,1.6,2.0,1.6,0.8,1,3,5,5,H
2011-03-12,Kaiserslautern,Freiburg,0.6,0.8,0.8,0.6,1.6,1.2,0,1,3,1,2,3,5,5,0.8,1.0,0.6,1.0,0.8,1.2,0,1,5,5,H
2011-03-12,Schalke 04,Ein Frankfurt,1.0,0.4,0.6,0.0,0.8,1.6,1,0,2,2,2,3,5,5,1.4,0.2,1.0,0.2,0.6,1.8,2,0,5,5,H
2011-03-12,Werder Bremen,M'gladbach,1.2,1.2,1.4,1.6,1.8,1.8,1,2,3,0,1,3,5,5,1.0,1.2,1.4,0.8,1.8,1.6,1,2,5,5,D
2011-03-12,Wolfsburg,Nurnberg,0.6,2.6,0.6,2.8,1.6,0.4,1,4,0,1,4,0,5,5,1.0,1.2,1.0,1.4,1.6,1.4,1,1,5,5,A
2011-03-13,Mainz,Leverkusen,1.4,2.0,2.0,2.4,2.2,1.0,2,3,1,1,2,1,5,5,0.8,2.0,1.0,2.4,1.2,1.2,1,3,5,5,A
2011-03-13,St Pauli,Stuttgart,1.2,1.8,0.8,1.8,1.8,2.0,2,3,0,0,3,2,5,5,1.4,1.4,2.0,1.8,1.6,1.8,2,2,5,5,A
2011-03-18,M'gladbach,Kaiserslautern,1.4,1.2,1.4,0.8,1.4,1.2,2,1,1,3,2,1,5,5,1.2,0.8,1.6,1.0,1.8,2.4,2,1,5,5,A
2011-03-19,Hannover,Hoffenheim,2.0,0.8,1.6,0.6,1.2,1.8,3,1,1,1,1,3,5,5,2.4,0.8,1.8,0.8,0.6,2.0,4,1,5,5,H
2011-03-19,Hamburg,FC Koln,0.8,2.0,1.4,2.0,2.4,0.8,1,3,1,1,3,1,5,5,1.2,0.4,1.8,0.4,1.8,1.8,2,0,5,5,H
2011-03-19,Dortmund,Mainz,2.0,1.2,1.4,1.8,0.6,2.2,3,2,1,0,1,3,5,5,2.2,1.8,1.2,1.8,0.2,1.6,3,3,5,5,D
2011-03-19,Ein Frankfurt,St Pauli,0.2,0.6,0.2,0.4,2.0,2.0,0,1,1,0,4,4,5,5,0.2,0.8,0.0,0.6,1.8,2.4,0,1,5,5,H
2011-03-19,Nurnberg,Werder Bremen,2.6,1.2,3.0,1.4,0.6,1.8,4,1,1,3,0,1,5,5,2.4,0.8,2.2,0.8,0.2,2.2,4,1,5,5,A
2011-03-19,Freiburg,Bayern Munich,0.6,1.8,0.8,3.0,1.6,1.4,1,3,0,0,4,2,5,5,1.6,1.4,1.4,2.0,1.0,1.8,2,2,5,5,A
2011-03-20,Stuttgart,Wolfsburg,1.8,0.6,1.6,0.8,1.8,1.8,3,1,0,0,2,4,5,5,1.2,0.8,1.2,0.4,2.0,1.2,2,1,5,5,D
2011-03-20,Leverkusen,Schalke 04,2.6,1.4,2.6,1.0,0.8,1.0,4,2,1,1,0,2,5,5,2.0,1.4,2.4,0.6,1.4,0.6,3,2,5,5,H
2011-04-01,St Pauli,Schalke 04,0.0,0.8,0.4,0.8,2.4,1.4,0,1,0,1,5,3,5,5,1.4,0.8,1.8,0.4,1.2,1.0,2,1,5,5,A
2011-04-02,Mainz,Freiburg,1.4,0.6,1.6,1.0,1.6,1.8,2,1,1,0,2,4,5,5,0.2,0.8,0.4,0.8,1.4,1.2,0,1,5,5,D
2011-04-02,Werder Bremen,Stuttgart,1.6,2.0,1.8,1.6,1.8,1.2,2,3,2,1,1,1,5,5,1.2,2.0,1.4,2.0,1.6,1.6,1,3,5,5,D
2011-04-02,Kaiserslautern,Leverkusen,1.6,2.6,0.8,2.4,1.0,0.8,2,4,2,1,1,0,5,5,1.2,2.0,1.0,1.8,1.0,0.8,1,3,5,5,A
2011-04-02,Bayern Munich,M'gladbach,1.8,1.4,2.6,1.2,1.6,1.0,3,2,0,1,2,2,5,5,2.4,1.4,3.8,1.0,0.8,1.2,4,2,5,5,H
2011-04-02,Dortmund,Hannover,2.0,2.4,1.4,1.8,0.6,1.0,3,4,1,0,1,1,5,5,1.8,1.4,1.0,1.0,0.4,1.4,2,2,5,5,H
2011-04-02,Hoffenheim,Hamburg,0.8,1.4,0.6,2.6,1.4,2.6,1,2,1,1,3,2,5,5,1.6,1.4,1.6,0.6,1.4,1.8,2,2,5,5,D
2011-04-03,FC Koln,Nurnberg,1.4,2.0,1.6,2.4,1.6,1.0,2,3,1,1,2,1,5,5,3.0,1.8,3.0,1.8,0.8,1.0,5,2,5,5,H
2011-04-03,Wolfsburg,Ein Frankfurt,0.8,0.8,1.0,0.6,1.8,1.6,1,1,1,1,3,3,5,5,0.8,0.2,0.8,0.2,1.6,1.4,1,0,5,5,D
2011-04-08,Ein Frankfurt,Werder Bremen,1.0,1.8,0.8,2.0,1.2,1.2,1,2,2,3,2,0,5,5,0.8,1.4,0.4,1.4,1.4,2.0,1,2,5,5,D
2011-04-09,Schalke 04,Wolfsburg,1.4,1.0,1.0,1.0,1.0,1.6,2,1,1,2,2,2,5,5,1.4,0.8,0.8,0.6,0.8,1.4,2,1,5,5,H
2011-04-09,Freiburg,Hoffenheim,0.2,0.8,0.8,0.4,1.8,1.2,0,1,1,1,4,3,5,5,1.0,0.6,1.0,0.4,1.4,2.0,1,1,5,5,H
2011-04-09,Hamburg,Dortmund,1.0,2.0,1.8,1.8,2.6,0.8,1,3,2,1,2,1,5,5,1.8,2.0,2.6,2.0,1.4,0.8,3,3,5,5,D
2011-04-09,Hannover,Mainz,1.8,1.6,1.4,1.6,1.8,1.2,3,2,0,2,2,1,5,5,2.4,2.0,1.8,2.0,0.4,1.6,4,3,5,5,H
2011-04-09,Nurnberg,Bayern Munich,1.4,1.8,1.8,2.2,1.2,1.4,2,3,1,0,2,2,5,5,2.4,1.8,2.4,2.2,0.6,1.8,4,3,5,5,D
2011-04-09,Stuttgart,Kaiserslautern,2.2,1.6,1.4,0.8,0.6,0.6,3,2,2,2,0,1,5,5,1.4,0.8,0.8,0.8,1.2,2.2,2,1,5,5,A
2011-04-10,M'gladbach,FC Koln,0.8,1.8,0.8,1.6,1.0,1.4,1,3,1,0,3,2,5,5,1.2,0.4,1.4,0.8,1.6,2.4,2,0,5,5,H
2011-04-10,Leverkusen,St Pauli,2.6,0.0,1.8,0.4,0.4,2.4,4,0,1,0,0,5,5,5,2.4,0.8,2.4,0.8,1.0,2.2,4,1,5,5,H
2011-04-15,Mainz,M'gladbach,1.0,1.4,1.2,1.6,1.4,0.8,1,2,2,1,2,2,5,5,0.4,0.8,0.6,0.8,1.4,1.4,0,1,5,5,H
2011-04-16,Wolfsburg,St Pauli,0.4,0.0,0.6,0.6,1.6,2.6,0,0,2,0,3,5,5,5,0.8,0.6,0.8,0.6,1.6,2.2,1,1,5,5,D
2011-04-16,Werder Bremen,Schalke 04,1.8,1.8,1.8,1.0,1.0,0.8,2,3,3,0,0,2,5,5,0.8,0.8,1.2,0.6,1.6,1.0,0,1,5,5,D
2011-04-16,Kaiserslautern,Nurnberg,2.0,1.4,1.4,1.8,0.8,1.2,3,2,1,1,1,2,5,5,1.0,1.6,0.8,1.6,1.0,1.0,1,2,5,5,A
2011-04-16,FC Koln,Stuttgart,1.2,1.6,1.6,1.4,2.4,1.4,2,2,0,2,3,1,5,5,3.0,2.0,2.6,2.0,0.8,1.6,5,3,5,5,A
2011-04-16,Hamburg,Hannover,1.0,1.8,1.8,1.6,2.6,1.8,1,3,2,0,2,2,5,5,1.4,0.8,2.6,0.6,1.6,2.2,2,1,5,5,D
2011-04-16,Hoffenheim,Ein Frankfurt,0.8,1.2,0.6,1.0,1.4,1.0,1,1,1,3,3,1,5,5,1.6,0.4,1.2,0.4,1.0,1.4,2,0,5,5,H
2011-04-17,Bayern Munich,Leverkusen,2.0,3.0,2.2,1.8,1.0,0.2,3,5,1,0,1,0,5,5,2.4,2.0,3.4,1.4,0.8,0.6,4,3,5,5,H
2011-04-17,Dortmund,Freiburg,1.6,0.8,1.4,1.4,0.8,2.0,2,1,2,1,1,3,5,5,2.2,0.8,1.6,0.6,0.4,1.0,3,1,5,5,H
2011-04-21,Freiburg,Hannover,0.8,1.4,1.2,1.0,2.0,1.6,1,2,1,1,3,2,5,5,1.4,1.0,1.4,0.6,1.6,1.8,2,1,5,5,A
2011-04-23,Stuttgart,Hamburg,1.6,1.2,1.8,1.4,1.6,1.8,2,1,2,3,1,1,5,5,0.8,1.0,1.0,0.4,2.0,1.8,1,1,5,5,H
2011-04-23,St Pauli,Werder Bremen,0.2,1.4,1.0,1.4,2.0,1.0,0,1,1,4,4,0,5,5,1.2,1.6,1.4,1.6,1.2,1.6,2,2,5,5,A
2011-04-23,Schalke 04,Kaiserslautern,2.0,1.8,1.2,1.4,0.8,1.2,3,3,1,0,1,2,5,5,2.0,1.4,1.0,1.4,0.6,1.6,3,2,5,5,A
2011-04-23,Leverkusen,Hoffenheim,2.4,1.4,1.4,0.8,1.2,1.0,4,2,0,1,1,2,5,5,3.0,0.6,2.6,0.6,0.6,2.2,5,1,5,5,H
2011-04-23,Ein Frankfurt,Bayern Munich,1.0,2.6,1.0,3.0,1.2,0.6,1,4,2,1,2,0,5,5,1.0,1.4,0.6,1.8,1.4,1.8,1,2,5,5,D
2011-04-23,M'gladbach,Dortmund,0.8,1.6,1.2,1.8,1.0,0.8,1,2,1,2,3,1,5,5,1.8,1.6,2.2,1.6,1.2,0.8,3,2,5,5,H
2011-04-24,Nurnberg,Mainz,1.4,1.0,1.2,0.6,1.2,1.0,2,1,1,2,2,2,5,5,2.0,1.4,2.2,1.8,0.8,2.0,3,2,5,5,D
2011-04-24,Wolfsburg,FC Koln,0.6,1.2,1.0,1.8,1.4,2.8,0,2,3,0,2,3,5,5,1.0,0.2,1.2,0.8,1.4,3.2,1,0,5,5,H
